,Pearson_r
PMP22,0.7760437798730135
PNLDC1,0.8915020074709391
PNPLA7,0.9085763425570602
PNPO,0.8893466099241426
PODNL1,0.8951693584317629
POF1B,0.9275536419375248
POGZ,0.7996848031642855
POLR2A,0.7980876057846363
POLR3G,0.8771085096770269
POLR3GL,0.8576985618605024
POLRMT,0.4656978634190058
POMC,0.7942637741496312
POMP,0.8638269140759561
PON1,0.8327156022423505
POPDC2,0.8886877415025555
POSTN,0.8641530141254945
POT1-AS1,0.868415954957803
POTEI,0.8898751502311101
POU3F2,0.8330354316294822
POU3F4,0.9054766056058222
POU6F2,0.882745044767502
PP2D1,0.8804502589869304
PPARG,0.8868168138774465
PPARGC1A,0.8605449719408659
PPDPF,0.8815104834102492
PPEF1,0.9099136485848863
PPFIA2,0.892721323563854
PPFIBP1,0.5788776898432955
PPIB,0.5460323016078605
PPM1E,0.867649566286915
PPM1G,0.8557612068296548
PPM1H,0.8640183451103001
PPM1L,0.8605508816831294
PPME1,0.870863770228078
PPP1CA,0.8733129953217831
PPP1R12B,0.873411859468452
PPP1R13L,0.8620189997078714
PPP1R14C,0.8565605648977977
PPP1R16B,0.8541348697420805
PPP1R17,0.9133177794361966
PPP1R1A,0.8915038788775251
PPP1R3C,0.7941733342558879
PPP1R9B,0.824419572505546
PPP2CA,0.8780655014411669
PPP2R2A,0.8585009412693734
PPP2R3A,0.8743227112966075
PPP3CA,0.8544105085857298
PPP3CB-AS1,0.8761920673005201
PPP4R2,0.8622404753216673
PQLC2L,0.8513620084845658
PRADC1,0.8659424142792218
PRDM1,0.8981995391019273
PRDM16,0.8819111291394766
PRDM5,0.8711902883344664
PRELID2,0.8828743904969493
PREP,0.8664796693999721
PREX1,0.857576971244778
PREX2,0.7886962860472386
PRG4,0.9017874159289408
PRH1,0.8847561383655269
PRH1-TAS2R14,0.8962497842486203
PRICKLE1,0.8722894226089359
PRICKLE2,0.7788124753770783
PRICKLE2-AS1,0.88809076654628
PRICKLE3,0.8924590360110929
PRKAG2,0.8859314452915581
PRKCA,0.8616883700285102
PRKCE,0.8866008686701367
PRKCH,0.8783924623846364
PRKD1,0.8710138504978552
PRKG2,0.876979551789304
PRKXP1,0.8714612584982346
PRKY,0.8677803551316023
PRLR,0.8952728715896409
PRMT1,0.877198447037391
PROM1,0.8735160967688913
PROM2,0.853157459788807
PROX1,0.864798872281582
PRPF31,0.8765797617007292
PRPF40B,0.8917238528362812
PRR11,0.7483276885903141
PRR16,0.8593750762775825
PRRC2A,0.8636523865497165
PRRG3,0.9106966749902626
PRRX1,0.8723815173610974
PRSS12,0.88702369216212
PRSS22,0.8602507895836901
PRSS23,0.8547222509355277
PRSS3,0.8735615732929387
PRSS35,0.8804428528320465
PSAT1,0.8643227078191755
PSD2,0.8737802463573813
PSD4,0.8987388884658659
PSMC3,0.8757453802621348
PSMC4,0.8772215943364144
PSMC5,0.8594234948649081
PSMD14,0.8633468955379991
PSMG3-AS1,0.8883834102081462
PSTPIP2,0.8877296377790619
PTAFR,0.7933719008574197
PTCH1,0.8810519916527594
PTCHD1,0.8621176470054261
PTCHD1-AS,0.8452851548224057
PTCHD4,0.8705245502360148
PTEN,0.7740101057125471
PTF1A,0.7534962222663641
PTGER3,0.8665033467977953
PTGER4,0.8278055849005489
PTGR1,0.8632251543433308
PTK2B,0.8968957541314609
PTK7,0.8691605938102971
PTMS,0.8756862672832623
PTN,0.8822607503982959
PTOV1-AS2,0.8875598063661992
PTPN3,0.8803509102175697
PTPRB,0.8084205640885302
PTPRCAP,0.8976375151100912
PTPRE,0.8406140553812265
PTPRJ,0.8738037618143697
PTPRM,0.8304634522760562
PTPRN2,0.8557296889601127
PTPRO,0.910320361574184
PTPRR,0.8421703667728941
PTPRT,0.8731585154211167
PTRH1,0.9028156941748783
PTTG1,0.8720550398075907
PVRL3-AS1,0.8814054418467115
PXDC1,0.8806707570382235
PXDNL,0.882215144666609
PYGO1,0.8931474678894004
PYY,0.8745386683107145
QPRT,0.8690144886898534
QRFPR,0.9038718047087615
R3HDM2,0.7999981559856124
RAB17,0.8778898825370686
RAB19,0.896140948198906
RAB20,0.850867424128569
RAB27A,0.8260561847973814
RAB27B,0.9098625843277769
RAB28,0.8649282142328092
RAB31,0.8618819716970443
RAB32,0.8578560939037045
RAB33A,0.9148063636984742
RAB38,0.5868757438684339
RAB6A,0.871675914546497
RAC2,0.8703828780298781
RAD51AP2,0.899132810290916
RAI1,0.875465232974706
RALGAPA2,0.8748826625099763
RALGDS,0.8728162798764294
RALGPS2,0.8705498107478601
RALY-AS1,0.934967435162032
RALYL,0.8686223132058709
RAMP2,0.8727683307893371
RAMP3,0.8760358095088194
RANBP1,0.8626857580411548
RANBP3L,0.8811188235461264
RAP1GAP2,0.8660097015929331
RAP2C-AS1,0.8736226212811049
RAPGEF1,0.8675120148672728
RAPGEF5,0.8819358380571604
RARB,0.8833479090156631
RASA4,0.7781893438534152
RASEF,0.8785192990775905
RASGRF1,0.8747220624969503
RASGRF2,0.871359415766766
RASGRF2-AS1,0.8846785670799017
RASGRP1,0.8589795307967925
RASGRP3,0.8553469512726725
RASSF6,0.9303179161935533
RASSF8,0.8688375055754883
RASSF9,0.8262396876735136
RB1CC1,0.8708568412076325
RBBP8NL,0.8779123622544817
RBFOX3,0.8723584485227555
RBM11,0.8714115481200623
RBM20,0.8577584093222747
RBM24,0.7855290378828633
RBM47,0.8590021766481984
RBM5-AS1,0.8773559700731287
RBM8A,0.8621174839716372
RBMS3,0.8383382905285892
RBP1,0.8417740512210784
RBP7,0.9045277481468996
RCAN2,0.8857096240502116
RCN2,0.7331845446529461
RCOR1,0.8551152537269893
RCSD1,0.8510377473835836
REC114,0.8742439351142224
RECQL5,0.8751749124831559
RELL1,0.8635865660094008
RELN,0.8557117899828786
RENBP,0.8771708549766295
REPS1,0.7901429962630896
RERG,0.9050544567862311
REV3L,0.8627360246908338
RFTN1,0.8585993821813369
RFTN2,0.8500210112077654
RFX4,0.7699748837624112
RGAG4,0.7484396031979622
RGL1,0.8645605511052672
RGPD2,0.9066689765876196
RGS14,0.8683136587830699
RGS16,0.8339750826480494
RGS2,0.8884995393757982
RGS20,0.8906741640569871
RGS5,0.8681174078671318
RGS6,0.8701472116006688
RGS7,0.8740985316904883
RHBDL2,0.8904233446788777
RHBG,0.8632843744735651
RHCE,0.8804718326091665
RHOB,0.852643456071175
RHOBTB1,0.8709342962914687
RHOBTB3,0.772670892874314
RHOF,0.8689163274823495
RHOH,0.874929474003118
RHOJ,0.8250012439730999
RHOV,0.886855299756738
RIC1,0.7180208428449294
RICTOR,0.8687830111942415
RIMBP2,0.8879393283523209
RIMKLB,0.8638418149828252
RIMS1,0.8806273374743051
RIN2,0.8498064875573447
RING1,0.861361337094287
RIPPLY3,0.9273421849136688
RLN2,0.8357244990139336
RMRP,0.8900980088986314
RNASEL,0.8539366251493821
RNF112,0.8907977780610489
RNF13,0.8703315042187981
RNF144A-AS1,0.8503767740077252
RNF150,0.8728121460146901
RNF152,0.8894080444743528
RNF180,0.8522428282834462
RNF19A,0.8709798968605527
RNF207,0.8793444547989302
RNF212,0.8571453367509425
RNF212B,0.8852217532836879
RNF217,0.8636607991766931
RNF219-AS1,0.812208870445228
RNF24,0.8646701441990045
RNF43,0.8852654015399024
RNFT1,0.8698893244551329
RNLS,0.8868450561220571
RNPS1,0.7464126808437912
RNU1-1,0.9388502937374212
RNU5A-1,0.9169741832364705
RNU5F-1,0.8998059063168469
RNVU1-6,0.9322374122118945
RNY1,0.8452104754343809
RNY3,0.887882347335713
ROCK2,0.8007400871991754
ROMO1,0.8704493484910505
ROR2,0.8493210033037112
RORB,0.9079984472486534
RP9P,0.8288698744386249
RPL22,0.7467559977169833
RPL23AP53,0.8866822998825346
RPL23AP82,0.8998505176131562
RPN2,0.8699914209648663
RPP25L,0.8755655136219754
RPRML,0.8136134928954213
RPS18P9,0.8970106449676161
RPS25,0.8649713929676676
RPS26,0.721378246518761
RPS27L,0.875888054467227
RPS4Y1,0.7943266711485948
RPS6KA2,0.6788075149091423
RPS6KA3,0.6626285251868045
RPS6KA5,0.8833729103603413
RPS6KA6,0.8862581921824537
RPTOR,0.8655847902300235
RREB1,0.6674053617983794
RRS1-AS1,0.808440692038716
RSPO2,0.8780962912574403
RSPO3,0.901499352284855
RSRC1,0.7355726340552183
RTN1,0.8687820904700263
RTN4RL1,0.8954783952440821
RTN4RL2,0.8949862757987525
RTTN,0.8709425792754557
RUFY3,0.8726332639026848
RUNX1,0.8785553014682741
RUNX1T1,0.8607319651091494
RUNX2,0.8266455859073922
RYBP,0.8020561024463417
RYR3,0.8879126953670193
S100A10,0.8587924975006945
S100A11,0.6240469447354079
S100A14,0.8882374034450602
S100A16,0.8681619943751916
S100A4,0.9273567987348977
S100A6,0.8502136027533621
S100A9,0.7936607624649842
S100Z,0.8369779286140142
S1PR1,0.8308985038006431
S1PR3,0.8668007430114287
SALL1,0.8720282003407285
SAMD10,0.9365612156821713
SAMD12,0.878193973684838
SAMD12-AS1,0.9123416124330821
SAMD13,0.8783305950103532
SAMD14,0.8535553621985437
SAMD3,0.8225646615924089
SAMD4A,0.6972825935299976
SAMD5,0.4308888011089577
SAP130,0.6381133853767497
SARNP,0.8676154653904455
SARS,0.8753492084085877
SASH1,0.8641886351871645
SAT1,0.8143127937759843
SATB2,0.8541748730081816
SAXO1,0.8855854736128647
SAXO2,0.8690163083668186
SBNO1,0.809699708367886
SC5D,0.8736814028120741
SCAI,0.8597436345399152
SCAMP1-AS1,0.8769599475755921
SCAPER,0.8638010793859723
SCARA5,0.8463923614348566
SCARNA2,0.9027117118302193
SCARNA7,0.875967862020512
SCD5,0.8790227965634552
SCEL,0.8623116233706557
SCFD1,0.8714086737794627
SCFD2,0.8682499957667228
SCGN,0.921258821540525
SCHLAP1,0.8569794083861891
SCIN,0.8767773291592262
SCLT1,0.8672080167679025
SCMH1,0.8703863066990923
SCN11A,0.8878535038149072
SCN2A,0.27221421905040877
SCN3A,0.8028669212208817
SCN3B,0.8820598008264949
SCN7A,0.8711311635105349
SCN8A,0.863872634026438
SCNN1D,0.9047524097511188
SCP2,0.8658009374813627
SCT,0.9125947648315
SCUBE1,0.935190376474026
SCUBE2,0.8656670440549536
SDC2,0.8731028646615179
SDCBP2-AS1,0.8859878170875536
SDCCAG8,0.8600487764070452
SDHAP3,0.8683490887691253
SDK2,0.8669760709543395
SDR42E2,0.8742322844174778
SEC14L5,0.8247115167791548
SEC1P,0.9028963230921605
SEL1L2,0.8747072063636712
SEL1L3,0.8839680263562569
SEMA3A,0.8604622462847094
SEMA3C,0.8374976482673979
SEMA3D,0.8508240817619572
SEMA4F,0.8948304442732485
SEMA5A,0.8905809136912954
SEMA6C,0.8384892999868107
SEMA6D,0.8660128459419986
SENP2,0.8598883863994988
SENP7,0.8647357311836419
SEPT1,0.877420831041562
SEPT4,0.9041292436811765
SEPT7-AS1,0.8519197158530456
SEPT7P9,0.936503341143935
SERINC4,0.8837488323312477
SERP2,0.8894298718338834
SERPINB8,0.9077570932236062
SERPINB9,0.8625133500601214
SERPINB9P1,0.9249826011701129
SERPINE1,0.8510267313531603
SERPINE2,0.782010468560376
SERPING1,0.8739644971627991
SERPINH1,0.8554370718030891
SERPINI2,0.8369369959395768
SETBP1,0.864084483076672
SETD7,0.8593751794640103
SEZ6L,0.8525701906087357
SF3A2,0.8805640903029767
SF3B2,0.7162664001452711
SFMBT2,0.8661178926883034
SFN,0.8041387332290815
SFRP2,0.8718599379193075
SFTA1P,0.6711551792317626
SFTPD,0.8747238606582751
SFXN3,0.7627007294637107
SGCD,0.8394063297356826
SGCG,0.9263140830039067
SGCZ,0.9198356607715095
SGIP1,0.8459518900011128
SGK2,0.9287576343070973
SGK223,0.8658864374097104
SGMS1,0.8674873946693576
SGPP2,0.8522328746135153
SH2D2A,0.910319564447992
SH2D3C,0.907283699107562
SH3BGRL2,0.879663182894234
SH3D19,0.8681787969242487
SH3GL1P1,0.8962216182339174
SH3GL2,0.8674664272273427
SH3PXD2A,0.864757799591537
SH3PXD2B,0.8702909908228574
SH3RF1,0.8736764348326875
SHB,0.8798217582961523
SHC3,0.8890336174902491
SHH,0.7414403744707513
SHISA2,0.9187116464484536
SHISA3,0.9039559009533727
SHISA6,0.8626583012420311
SHPRH,0.8660343894825814
SHROOM3,0.8614451897509465
SHROOM4,0.87674334720456
SIDT1,0.8611487708943714
SIPA1L2,0.8654985195461085
SIX1,0.8944354072307663
SIX3,0.9376889808361374
SKIDA1,0.8952960187998955
SLC10A7,0.8723688419904294
SLC12A3,0.8666816145096039
SLC14A2,0.8943435981612291
SLC15A1,0.8649233162406308
SLC15A3,0.8340079650353837
SLC16A10,0.862428884848009
SLC16A12,0.9082348091462703
SLC16A3,0.8809326442017619
SLC16A7,0.8652426527997363
SLC1A1,0.8897860908676557
SLC1A2,0.8757418168621999
SLC1A3,0.8697527788872345
SLC20A2,0.8705540147591382
SLC22A23,0.8766857133398488
SLC22A25,0.8763273528637913
SLC22A3,0.852858238288359
SLC22A4,0.8755215596373032
SLC22A9,0.8735068681709314
SLC24A2,0.8770528488089128
SLC24A3,0.674229019327893
SLC24A4,0.9238825591633947
SLC24A5,0.8716221434123265
SLC25A21-AS1,0.8748983844605487
SLC25A35,0.9060562007921761
SLC25A48,0.8033536711256646
SLC26A1,0.8785819928756246
SLC27A6,0.8422359809712042
SLC28A1,0.8620176527997723
SLC2A1,0.8732987246236683
SLC2A13,0.8753578184041669
SLC2A3,0.8582096136083561
SLC2A8,0.8855778022148568
SLC2A9,0.8841090934320017
SLC30A10,0.9089634834698926
SLC30A7,0.8807414525594767
SLC30A8,0.8971753845760055
SLC30A9,0.8643046297158898
SLC35C1,0.8858172828000771
SLC35F1,0.8757544506490931
SLC35F3,0.8654044510391216
SLC35F4,0.8880655423711009
SLC37A2,0.8373211029521352
SLC39A11,0.872272607951621
SLC39A8,0.8596866551267481
SLC40A1,0.7990402294990873
SLC44A5,0.8736356622128318
SLC45A2,0.8562919875495856
SLC46A1,0.9290127064691601
SLC4A10,0.8632504299780804
SLC4A3,0.8909478373667757
SLC4A4,0.9042165486235106
SLC4A7,0.8684114374213707
SLC51A,0.9065098373592491
SLC52A3,0.897054278491136
SLC5A12,0.84381707275272
SLC5A3,0.8812212128687419
SLC5A4,0.8604947898322338
SLC5A5,0.9282628101603937
SLC6A1,0.8409863238133051
SLC6A13,0.9189119199856675
SLC7A11,0.8688812026506267
SLC7A2,0.8708751718698606
SLC8A1,0.8849330081782445
SLC8A3,0.8306927798435825
SLC9A1,0.8706442974909332
SLC9A2,0.9225292821312053
SLC9A3,0.9123220909548941
SLC9A3R2,0.8793048999709903
SLC9A7P1,0.9405733115482947
SLC9A9,0.8462200063929117
SLC9B1,0.8926742564858456
SLC9C1,0.8905093902818567
SLC9C2,0.8295984477729444
SLCO1C1,0.7918786224267602
SLCO2A1,0.8889393982731159
SLCO3A1,0.8857253039404924
SLCO4C1,0.8387544803873832
SLCO6A1,0.8620055426954464
SLFNL1,0.8054106733042198
SLFNL1-AS1,0.858144401689228
SLIRP,0.8024847865472418
SLIT2,0.7968100175455264
SLIT3,0.6499810030912265
SLITRK5,0.9022759624996748
SLITRK6,0.7801871185486978
SLMAP,0.7862890054011986
SMAD3,0.8648706193664455
SMAD4,0.8602420356605244
SMAD6,0.845847657856818
SMAD9,0.8889308284619567
SMARCA1,0.865685855778722
SMARCA2,0.8548942833093702
SMARCE1,0.7273614425939836
SMC5-AS1,0.8430482997695374
SMCHD1,0.8710303777116891
SMCO2,0.9069405893233224
SMG1P6,0.8751383279523226
SMG7,0.8756061674090897
SMIM17,0.8462954775100763
SMIM22,0.8869458104660051
SMIM24,0.80799783187007
SMOC2,0.879458985374522
SMOX,0.8796580281618035
SMPDL3A,0.8774997560046363
SMS,0.8563594087857066
SMURF2,0.863722078495217
SMYD2,0.8623904921630053
SNAI1,0.26016358879485607
SNAI2,0.7742050443552091
SNAR-C3,0.8864280880770615
SNAR-E,0.8793227102168917
SNAR-G2,0.8739874257211758
SNCA,0.8655546313258526
SNCAIP,0.8586136229311818
SNCB,0.8537897924111031
SNHG11,0.8948027201022257
SNHG20,0.9007596847278717
SNHG4,0.8872160892736557
SNHG9,0.8290920438539406
SNORA26,0.921107815159205
SNORA63,0.886432591444484
SNORA95,0.8916265910944702
SNORD116-28,0.9230807234703557
SNORD30,0.8782424349847444
SNORD79,0.8571523184950952
SNPH,0.8469149513569996
SNRNP27,0.8750552202026455
SNRNP70,0.7595858399547004
SNRPN,0.8674072549354985
SNTG1,0.8873886072749397
SNX13,0.8580210893929583
SNX14,0.8773350215871489
SNX25,0.8708016955190202
SNX31,0.9355555680889073
SNX6,0.8723034556813788
SNX9,0.8667417449155617
SOBP,0.876088244162397
SOCS2-AS1,0.9279815615887168
SORBS1,0.8564556485984262
SORBS2,0.8448377226539653
SORCS1,0.8945210363166054
SORCS2,0.8889042907960699
SORCS3,0.8856068878929151
SORL1,0.8707582866908818
SOS1,0.8661312634734649
SOX2-OT,0.8861599423751022
SOX4,0.8700034609330424
SOX6,0.831238676371518
SOX9,0.8423075200843231
SOX9-AS1,0.8492494495613918
SP140,0.7613586070914485
SP140L,0.8315404358416213
SP3,0.8705163504523321
SP6,0.8836447257452108
SP8,0.892797993114475
SPACA9,0.8779671891258262
SPAG1,0.8704749796504482
SPAG16,0.858201067196563
SPAG17,0.8744165134754508
SPAG6,0.9390779377424577
SPAM1,0.8971799075417274
SPARC,0.8573267903478866
SPARCL1,0.8396106164251982
SPATA1,0.874260263365804
SPATA13,0.8699194316653314
SPATA16,0.6727108150851296
SPATA18,0.88789705326242
SPATA6,0.8719771260635669
SPATS2,0.7576981049250271
SPATS2L,0.8450179776875689
SPG20,0.8635241545809119
SPHKAP,0.9283881164573157
SPIN2A,0.8994618335213431
SPINK1,0.7837029930861323
SPINK8,0.8944061649863431
SPOCK1,0.8643541906252232
SPOCK2,0.8844901995122089
SPOCK3,0.8681465074934749
SPON1,0.8730047901860178
SPON2,0.898386562851339
SPP1,0.8189298057023014
SPRED1,0.776829851763186
SPRED2,0.8632409406197553
SPRY1,0.4208649974910406
SPSB4,0.8716836311182092
SPTBN5,0.8636827415488793
SPTLC3,0.8479975888751309
SPTSSB,0.9059285098370253
SPX,0.8540733403251579
SRBD1,0.8659809675709137
SRGAP1,0.8790708579964239
SRGAP2C,0.8624138763245639
SRGAP3,0.8710206776826327
SRPX2,0.7763513002490824
SRRM4,0.8849940499077061
SRSF7,0.8561861811131088
SSBP1,0.8573014334501917
SSBP3-AS1,0.9132894580675394
SSH2,0.86729292834905
SSPO,0.8587551169077775
SSRP1,0.8694437904344232
SSTR2,0.9026573199462741
ST18,0.9112420068219823
ST3GAL1,0.8316131786784609
ST6GALNAC1,0.8667534553739341
ST6GALNAC5,0.8705484279503802
ST8SIA1,0.8964479551034727
ST8SIA2,0.8779540077760464
ST8SIA4,0.7382602197563666
ST8SIA6,0.8809857621017603
STAB2,0.8006539167787958
STAC3,0.8315898981592932
STAG3L1,0.8935941417194775
STARD13,0.859992845356189
STARD5,0.918534301688166
STARD6,0.8481487578193472
STAT4,0.8441654983500345
STAU1,0.866426125761322
STC1,0.86679315518827
STEAP1B,0.868428544946142
STIM2,0.8565830890766523
STK19,0.8917287824474296
STK3,0.8656539664544183
STK31,0.8863862488699803
STK32B,0.8789841021768213
STK38L,0.8720681234764706
STK39,0.8658854037677016
STMN2,0.8976280411344134
STON1-GTF2A1L,0.9048691338718796
STON2,0.8627799543686229
STOX2,0.8642893194751377
STPG2,0.8726682540569167
STPG2-AS1,0.8894018507844829
STS,0.8769013136198102
STT3A-AS1,0.8742402363810048
STX10,0.8555223370447457
STX18-AS1,0.8764686743572155
STX8,0.8680959139942118
STXBP5,0.8723075506875533
STXBP5-AS1,0.8679145145204159
STXBP5L,0.8467007257418291
SUB1,0.7838659388132553
SUCLA2,0.7653987929604088
SUCLG2,0.8643618872745386
SUCLG2-AS1,0.8546415642379276
SUGCT,0.8733991260043086
SUGT1,0.8657240874995904
SULF1,0.84985698932623
SULF2,0.8834120815972967
SULT1C2,0.8342763988022055
SULT1C2P1,0.8309705780121462
SULT1C3,0.8276573500981897
SULT1C4,0.8903701800715095
SUMF1,0.8706932033595015
SUSD1,0.8707252324333504
SUSD2,0.7898081207153769
SUSD4,0.8744805468636123
SUSD6,0.8946884974372623
SV2B,0.8583717705264851
SV2C,0.8574747739386827
SVEP1,0.8352589936009881
SVIL,0.8653621048804091
SVIP,0.8875519493869779
SVOPL,0.8703611671100889
SYBU,0.8916845734506047
SYCP2,0.8419954713238285
SYDE1,0.8720674959594154
SYN2,0.875307162491188
SYNDIG1,0.8792486480209797
SYNE1,0.8636866014511461
SYNPO2L,0.8739461879033642
SYNPR,0.8915706071858214
SYT10,0.9036469864438338
SYT14,0.8678883758611193
SYT16,0.848130181769199
SYT3,0.911677545224764
SYT6,0.8632767042119308
SYT7,0.8858265443109989
SYTL2,0.8812664446932192
SYTL3,0.9063303735446817
SYTL5,0.8456388439160772
T,0.8036812656616126
TAB2,0.784779467064586
TAC3,0.8775149493716533
TACR1,0.8686888013478234
TACR3,0.8667983284810472
TAF3,0.8702933590747006
TAGLN,0.8388094475383087
TAGLN2,0.8475960305772803
TAGLN3,0.9021425730264356
TANC1,0.8445939056431292
TANC2,0.8699495891592113
TANGO6,0.8710151604456927
TANK,0.8704304666933148
TAOK3,0.8876154107288563
TAS2R30,0.8891646255382352
TASP1,0.797721612731606
TBC1D2,0.8449320920401467
TBC1D23,0.8571947535826145
TBC1D32,0.8688340433244712
TBC1D9,0.850058087921432
TBCA,0.8693312381477359
TBCK,0.7935786947678874
TBL1Y,0.8727070430156715
TBX1,0.8868795340318291
TBX15,0.720546471776118
TBX19,0.8464847127748991
TBX20,0.8049013100396984
TBX22,0.7760507698210822
TBX3,0.8876166746796825
TBX6,0.8650967845340692
TCEA1,0.8713054807783455
TCEA3,0.9001823220914547
TCEAL4,0.8705884129942582
TCEAL5,0.8443511938724713
TCEB2,0.7264015860515405
TCERG1L,0.8618700014130332
TCF20,0.7892849650359562
TCF21,0.9149935469310306
TCF24,0.9090033157541998
TCIRG1,0.881695761265882
TCL1B,0.851071344261573
TCL6,0.8833406545494112
TCN1,0.8871576298631273
TCOF1,0.8678457040197339
TCTA,0.9036023311847085
TCTEX1D1,0.8150129537387929
TDGF1,0.856671558439024
TDRD3,0.8758649892571163
TDRP,0.8666709107713457
TEK,0.8578958471713405
TENM1,0.8765657162444473
TENM2,0.8582120876055249
TES,0.8660224470539422
TET2,0.8674228695243076
TET2-AS1,0.8671079726945059
TEX264,0.8725612620880615
TEX41,0.8561010454981953
TFAP2A,0.9027843015788993
TFAP2B,0.8586541036115335
TFEC,0.8574917772581457
TFF3,0.8797899256705601
TFPI,0.8243612284684517
TFPI2,0.8532863332532338
TFRC,0.8677525899015897
TGFB2,0.8827043000339105
TGFB3,0.8758525208475418
TGFBI,0.8825821438148767
TGFBR3,0.8530127457181778
TGIF2-C20orf24,0.8521936966521487
TGM2,0.77433049658762
TGM4,0.899080684918649
THBS1,0.8633918607419501
THEM6,0.8615462193938702
THNSL2,0.9005329336275735
THOC5,0.8750094654083101
THRB,0.8730477048345084
THSD1,0.8992051133955832
THSD4,0.8755407153137023
THSD7A,0.7908410672368292
THSD7B,0.8872051299485727
TICRR,0.8778376284042918
TIE1,0.9009463850036775
TIMM8B,0.8800639999011851
TINCR,0.8747557415715218
TIPARP,0.8570180917628195
TJP2,0.8560233334690509
TLE4,0.734499050229774
TLL1,0.8765107014720976
TLN2,0.8623866242906665
TLR3,0.9017080647475492
TLR8-AS1,0.6930261761617444
TM4SF1,0.8141708046649757
TM4SF18,0.7920487260627542
TM9SF3,0.8585446698920531
TMA7,0.8703206710350423
TMCC3,0.850583229098367
TMED2,0.8605738343682032
TMEFF2,0.8329996232407387
TMEM108,0.8721464824829717
TMEM115,0.8708415500007334
TMEM117,0.8696568307560593
TMEM123,0.8735255975604336
TMEM132C,0.8388978232116052
TMEM132E,0.8051606548683309
TMEM135,0.8147952708354836
TMEM144,0.8773700155092858
TMEM150B,0.8462762772232136
TMEM154,0.8894137175279399
TMEM161B-AS1,0.8851759299157611
TMEM178A,0.8681537293156147
TMEM178B,0.8711970696500252
TMEM184A,0.8650488962351286
TMEM2,0.7966672655007597
TMEM200B,0.9059105025503759
TMEM215,0.8660849325906418
TMEM232,0.8620301427687712
TMEM236,0.8800563130056233
TMEM38B,0.8852958732687007
TMEM51-AS1,0.83614218076791
TMEM64,0.8733625981874749
TMEM72-AS1,0.8950689698259165
TMEM88,0.8523587126974561
TMIGD3,0.8887268186392489
TMOD1,0.880876963172251
TMPRSS11A,0.8995616406886353
TMPRSS11D,0.876523702672094
TMPRSS11E,0.8559602500521565
TMPRSS13,0.8298711816853389
TMSB15B,0.747716505425324
TMTC1,0.8523006884000355
TNC,0.7614324523283085
TNFAIP6,0.8240664932693883
TNFAIP8,0.8730113666847694
TNFRSF11B,0.8661189010504899
TNFRSF12A,0.8969277661175639
TNFRSF19,0.4083638469304444
TNFRSF1B,0.8628855387607989
TNFRSF21,0.8648158851258869
TNFSF13B,0.8698682162579238
TNFSF4,0.8572487439828633
TNIK,0.7611182326614903
TNIP1,0.8768351195874787
TNKS2-AS1,0.8805797512501502
TNMD,0.8910059575204873
TNNI1,0.9100060576063393
TNNT1,0.8769765481130916
TNNT2,0.8835147531843928
TNR,0.8339181711987301
TNRC18,0.8556273170094079
TNRC6C,0.8752439701774822
TNS1,0.8409664611033396
TNS3,0.8501201205803396
TNS4,0.9056463407365936
TNXB,0.8800484845675507
TOM1L2,0.8572056299035269
TOMM20,0.8708153614204588
TOR2A,0.8832510683366871
TOX2,0.8871605167688086
TOX3,0.7709725959005796
TP53BP1,0.8626957403272362
TP53TG1,0.9015199658605133
TP63,0.914828450750171
TP73,0.9131835747262825
TPBG,0.9051906092113811
TPD52,0.793125103551483
TPD52L1,0.8825706052147212
TPK1,0.8508102609681162
TPM2,0.8689359736353447
TPO,0.8897129843634429
TPRG1,0.8616352266230229
TPST2,0.8779844568329462
TPTE2,0.9220388009595799
TPX2,0.7904363900775527
TRABD2B,0.8718946540146496
TRAF3,0.8689194294207789
TRAF3IP3,0.7276494485374959
TRAK1,0.8755648712257792
TRAPPC9,0.8650421839161425
TRDN,0.7205850740624767
TRG-AS1,0.8894620707534171
TRHDE,0.876884231563259
TRHDE-AS1,0.8097640616676658
TRIB3,0.8363135968114718
TRIL,0.8623833284932697
TRIM16L,0.8886170127221982
TRIM2,0.8655195976956467
TRIM38,0.8673579498254131
TRIM44,0.8805052101786135
TRIM55,0.847064396394558
TRIM72,0.8533298575600918
TRIM8,0.8903407497001116
TRPA1,0.8220278386675115
TRPC3,0.8802577119292654
TRPC4,0.8828468622795953
TRPC6,0.8840300811621385
TRPM1,0.8924753260075148
TRPM2,0.8268979977892651
TRPM8,0.8600829783321775
TRPS1,0.8538504934434864
TRPV2,0.897477153177292
TRPV6,0.8873066469713444
TRRAP,0.8590864243341061
TSC22D3,0.8921420193312957
TSHR,0.8093831243296128
TSHZ1,0.8682243769055528
TSHZ2,0.8828547903705185
TSHZ3,0.9011662319179055
TSLP,0.8726831504922866
TSPAN11,0.9116093951338594
TSPAN16,0.7808728287818186
TSPAN18,0.8482007452871309
TSPAN5,0.8721139604531465
TSPAN6,0.8647627594164288
TSPAN7,0.8696975378732891
TSPAN9,0.763871193162875
TSPEAR,0.8733254425666276
TSPEAR-AS1,0.8564302161924155
TSR3,0.884553084406752
TSSC2,0.8691577561842678
TTC29,0.7933101662690294
TTC3,0.8693803467912592
TTC37,0.863971445681847
TTC39C,0.8652180355020902
TTC3P1,0.8556044009547132
